module,old_version,new_version,resource_type,old_name,new_name,score,jaccard,name_similarity,old_url,new_url,second_best,confirmed
icu,2026.0.2,2026.0.3,Observation,MIIPR_ICU_Zeitverhaeltnis_Ein_Ausatmung,MII_PR_ICU_VENT_Zeitverhaeltnis_Ein_Ausatmung,0.779,0.714,0.929,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-zeitverhaeltnis-ein-ausatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-zeitverhaeltnis-ein-ausatmung,https://www.medizininformatik-initiative.de/fhir/ext/modul-icu/StructureDefinition/mii-pr-icu-vent-atemzugvolumen-einstellung (0.67),
laborbefund,0.9.2,0.9.9,DiagnosticReport,DiagnosticReportLab,DiagnosticReportLab,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/DiagnosticReportLab,https://www.medizininformatik-initiative.de/fhir/core/modul-labor/StructureDefinition/DiagnosticReportLab,,
laborbefund,0.9.2,0.9.9,Observation,ObservationLab,ObservationLab,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/ObservationLab,https://www.medizininformatik-initiative.de/fhir/core/modul-labor/StructureDefinition/ObservationLab,,
laborbefund,0.9.2,0.9.9,ServiceRequest,ServiceRequestLab,ServiceRequestLab,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/ServiceRequestLab,https://www.medizininformatik-initiative.de/fhir/core/modul-labor/StructureDefinition/ServiceRequestLab,,
medikation,1.0.1,1.0.2,Medication,Medication,Medication,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/Medication,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/Medication,,
medikation,1.0.1,1.0.2,MedicationAdministration,MedicationAdministration,MedicationAdministration,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationAdministration,,
medikation,1.0.1,1.0.2,MedicationStatement,MedicationStatement,MedicationStatement,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/MedicationStatement,https://www.medizininformatik-initiative.de/fhir/core/modul-medikation/StructureDefinition/MedicationStatement,,
meta,1.0.3,2025.0.0,Reference,MII-Reference,,,,,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/MII-Reference,,,
mikrobiologie,0.0.2,2024.0.0,DiagnosticReport,MII_PR_Mikrobio_Diagnostic_Report,MII_PR_Mikrobio_Diagnostic_Report,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/diagnostic-report,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-diagnostic-report,,
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Empfindlichkeit,MII_PR_Mikrobio_Empfindlichkeit,0.956,0.938,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/empfindlichkeit,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-empfindlichkeit,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mre-klasse (0.76),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Serologie_Immunologie,MII_PR_Mikrobio_Serologie_Immunologie,0.962,0.945,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/immunologie-serologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-serologie-immunologie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmutation (0.68),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Keimzahl,MII_PR_Mikrobio_Keimzahl,0.957,0.939,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/keimzahl,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-keimzahl,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mre-klasse (0.79),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Kultur_Nachweis,MII_PR_Mikrobio_Kultur_Nachweis,0.876,0.824,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/kultur-nachweis,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mrgn-klasse (0.79),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Mikroskopie,MII_PR_Mikrobio_Mikroskopie,0.929,0.898,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mikroskopie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mikroskopie,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis (0.71),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Molekular_Diagnostik,MII_PR_Mikrobio_Molekulare_Diagnostik,0.946,0.929,0.986,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/molekular-diagnostik,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis (0.74),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_MRE_Klasse,MII_PR_Mikrobio_MRGN_Klasse,0.919,0.909,0.943,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mre-klasse,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mrgn-klasse,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mre-klasse (0.91),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_MRGN_Klasse,MII_PR_Mikrobio_MRGN_Klasse,0.935,0.907,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mrgn-klasse,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mrgn-klasse,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mre-klasse (0.89),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Resistenzgene,MII_PR_Mikrobio_Resistenzgene,0.958,0.94,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/resistenzgene,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzgene,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmutation (0.79),
mikrobiologie,0.0.2,2024.0.0,Observation,MII_PR_Mikrobio_Virulenzfaktor,MII_PR_Mikrobio_Virulenzfaktor,0.951,0.93,1.0,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/virulenzfaktor,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-virulenzfaktor,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mrgn-klasse (0.84),
mikrobiologie,2025.0.2,2026.0.0-alpha.1,Observation,MII_PR_Mikrobio_Kultur_Nachweis,MII_PR_Mikrobio_Aviditaet,0.308,0.149,0.679,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-kultur-nachweis,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-aviditaet,,
mikrobiologie,2025.0.2,2026.0.0-alpha.1,Observation,MII_PR_Mikrobio_Molekulare_Diagnostik,MII_PR_Mikrobio_Molekulare_Pathogenlast,0.332,0.113,0.842,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-diagnostik,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-molekulare-pathogenlast,,
mikrobiologie,2025.0.2,2026.0.0-alpha.1,Observation,MII_PR_Mikrobio_Resistenzgene,MII_PR_Mikrobio_Titer,0.31,0.118,0.76,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzgene,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-titer,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmechanismen-determinanten (0.30),
mikrobiologie,2025.0.2,2026.0.0-alpha.1,Observation,MII_PR_Mikrobio_Resistenzmutation,MII_PR_Mikrobio_Aviditaet,0.313,0.152,0.69,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmutation,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-aviditaet,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzmechanismen-determinanten (0.31),
mikrobiologie,2027.0.0-alpha.5,2027.0.0-ballot2,Observation,MII_PR_Mikrobio_Barlett_Score,MII_PR_Mikrobio_Bartlett_Score,0.795,0.714,0.983,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-barlett-score,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-bartlett-score,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzkategorie-status (0.60),
mikrobiologie,2027.0.0-alpha.5,2027.0.0-ballot2,Observation,MII_PR_Mikrobio_MRE_Klasse,MII_PR_Mikrobio_Bartlett_Score,0.643,0.643,0.643,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-mre-klasse,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-bartlett-score,https://www.medizininformatik-initiative.de/fhir/modul-mikrobio/StructureDefinition/mii-pr-mikrobio-resistenzkategorie-status (0.63),
molgen,2025.0.0-alpha2,2026.0.0,Observation,MII_PR_MolGen_ErgebnisZusammenfassung,MII_PR_MolGen_MolekulareKonsequenz,0.396,0.312,0.592,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/ergebnis-zusammenfassung,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-molekulare-konsequenz,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-molekularer-biomarker (0.36),
molgen,2025.0.0-alpha2,2026.0.0,FamilyMemberHistory,MII_PR_MolGen_Familienanamnese,MII_PR_MolGen_Familienanamnese,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/familienanamnese,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-familienanamnese,,
molgen,2025.0.0-alpha2,2026.0.0,Observation,MII_PR_MolGen_UntersuchteRegion,MII_PR_MolGen_MolekularerBiomarker,0.325,0.227,0.554,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/untersuchte-region,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-molekularer-biomarker,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-molekulare-konsequenz (0.32),
molgen,2026.0.0,2026.0.0-alpha.1,FamilyMemberHistory,MII_PR_MolGen_Familienanamnese,MII_PR_MolGen_Familienanamnese,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-familienanamnese,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/familienanamnese,,
molgen,2026.0.0,2026.0.0-alpha.1,Procedure,MII_PR_MolGen_GenomicStudy,,,,,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-genomic-study,,,
molgen,2026.0.0,2026.0.0-alpha.1,Procedure,MII_PR_MolGen_GenomicStudyAnalysis,,,,,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-genomic-study-analysis,,,
molgen,2026.0.0,2026.0.0-alpha.1,Observation,MII_PR_MolGen_MolekularerBiomarker,,,,,https://www.medizininformatik-initiative.de/fhir/ext/modul-molgen/StructureDefinition/mii-pr-molgen-molekularer-biomarker,,,
mtb,2025.0.0-ballot-alpha.1,2026.0.0,Procedure,MII_PR_MTB_Genomic_Study_Analysis,MII_PR_MTB_Genomic_Study_Analysis,0.5,0.286,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-mtb/StructureDefinition/genomic-study-analysis,https://www.medizininformatik-initiative.de/fhir/ext/modul-mtb/StructureDefinition/mii-pr-mtb-genomic-study-analysis,,
mtb,2025.0.0-ballot-alpha.1,2026.0.0,Observation,MII_PR_MTB_HISTOCHEMISTRY,,,,,https://www.medizininformatik-initiative.de/fhir/ext/modul-mtb/StructureDefinition/mii-pr-mtb-histochemistry,,,
mtb,2025.0.0-ballot-alpha.1,2026.0.0,Observation,MII_PR_MTB_Immunohistochemistry_MMR_MSI,MII_PR_MTB_Immunohistochemistry_MSI,0.389,0.15,0.946,https://www.medizininformatik-initiative.de/fhir/ext/modul-mtb/StructureDefinition/mii-pr-mtb-immunohistochemistry-mmr-msi,https://www.medizininformatik-initiative.de/fhir/ext/modul-mtb/StructureDefinition/mii-pr-mtb-msi,https://www.medizininformatik-initiative.de/fhir/ext/modul-mtb/StructureDefinition/mii-pr-mtb-immunohistochemistry-mmr (0.36),
onkologie,2024.0.0-ballot-alpha-1,2025.0.0,Observation,MII_PR_Onko_Allgemeiner_Leistungszustand,MII_PR_Onko_Allgemeiner_Leistungszustand_ECOG,0.632,0.5,0.941,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-ecog,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-allgemeiner-leistungszustand-karnofsky (0.58),
onkologie,2024.0.0-ballot-alpha-1,2025.0.0,Condition,MII_PR_Onko_Diagnose,MII_PR_Onko_Diagnose_Primaertumor,0.655,0.613,0.755,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-diagnose,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-diagnose-primaertumor,,
onkologie,2025.1.0-alpha,2026.0.0,Procedure,MII_PR_Onko_Strahlentherapie_neu,,,,,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-neu,,,
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Active_Problems,MII_PR_Patho_Base_Observation,0.302,0.235,0.456,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-active-problems,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-base-observation,,
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Additional_Specified_Grouper,MII_PR_Patho_Additional_Specified_Grouper,0.978,1.0,0.927,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-additional-specified-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-additional-specified-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper (0.87),
patho,0.9.0,1.0.0,Media,SD_MII_Patho_Attached_Image,MII_PR_Patho_Attached_Image,0.908,0.917,0.889,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-attached-image,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-attached-image,,
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Base_Observation,MII_PR_Patho_Base_Observation,0.632,0.519,0.897,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-base-observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-base-observation,,
patho,0.9.0,1.0.0,Composition,SD_MII_Patho_Composition,MII_PR_Patho_Composition,0.52,0.368,0.875,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-composition,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-composition,,
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Diagnostic_Conclusion_Grouper,MII_PR_Patho_Diagnostic_Conclusion_Grouper,0.629,0.5,0.929,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-diagnostic-conclusion-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-diagnostic-conclusion-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding (0.35),
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Finding,MII_PR_Patho_Finding,0.379,0.176,0.85,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-finding,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding,,
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Intraoperative_Grouper,MII_PR_Patho_Intraoperative_Grouper,0.974,1.0,0.914,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-intraoperative-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper (0.90),
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Macroscopic_Grouper,MII_PR_Patho_Macroscopic_Grouper,0.972,1.0,0.906,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-macroscopic-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper (0.96),
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Microscopic_Grouper,MII_PR_Patho_Microscopic_Grouper,0.972,1.0,0.906,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-microscopic-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper (0.96),
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Personal_History_Finding,,,,,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-personal-history-finding,,,
patho,0.9.0,1.0.0,DiagnosticReport,SD_MII_Patho_Report,MII_PR_Patho_Report,0.667,0.593,0.842,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-report,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,,
patho,0.9.0,1.0.0,Observation,SD_MII_Patho_Section_Grouper,MII_PR_Patho_Section_Grouper,0.735,0.667,0.893,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-section-grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,,
patho,0.9.0,1.0.0,ServiceRequest,SD_MII_Patho_Service_Request,MII_PR_Patho_Service_Request,0.931,0.947,0.893,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-service-request,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,,
patho,0.9.0,1.0.0,Specimen,SD_MII_Patho_Specimen,MII_PR_Patho_Specimen,0.782,0.75,0.857,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/sd-mii-patho-specimen,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-specimen,,
person,1.0.3-alpha3,1.0.4,Patient,PatientIn,PatientIn,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/Patient,https://www.medizininformatik-initiative.de/fhir/core/modul-person/StructureDefinition/Patient,,
person,1.0.3-alpha3,1.0.4,ResearchSubject,ProbantIn,ProbantIn,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/ResearchSubject,https://www.medizininformatik-initiative.de/fhir/core/modul-person/StructureDefinition/ResearchSubject,,
person,1.0.3-alpha3,1.0.4,Observation,Observation - Vitalstatus,Observation - Vitalstatus,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/Vitalstatus,https://www.medizininformatik-initiative.de/fhir/core/modul-person/StructureDefinition/Vitalstatus,,
prozedur,0.9.2,0.9.3,Procedure,Prozedur,Prozedur,1.0,1.0,1.0,https://www.medizininformatik-initiative.de/fhir/core/StructureDefinition/Procedure,https://www.medizininformatik-initiative.de/fhir/core/modul-prozedur/StructureDefinition/Procedure,,
symptom,2024.0.0-alpha1,2027.0.0-ballot,Condition,MII_PR_Symptom_Condition,MII_PR_Symptom_Condition,0.85,0.786,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-symptom/StructureDefinition/finding-condition,https://www.medizininformatik-initiative.de/fhir/modul-symptom/StructureDefinition/finding-condition,,
symptom,2024.0.0-alpha1,2027.0.0-ballot,Observation,MII_PR_Symptom_Observation,MII_PR_Symptom_Observation,0.796,0.708,1.0,https://www.medizininformatik-initiative.de/fhir/ext/modul-symptom/StructureDefinition/finding-observation,https://www.medizininformatik-initiative.de/fhir/modul-symptom/StructureDefinition/finding-observation,,
